id,jurisdiction_type_x,rechtbank,gerechtshof,appeal,crime_location,verdict_date_year,verdict_date_month,crime_date_month,crime_date_year,age,minor,criminal_organization,drug_type,jurisdiction_type_y,jeugdstrafrecht
ECLI-NL-OGEAM-2016-114,['Strafrecht'],,,0,sint maarten,2016,nov,mar,2016,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2020-4174,['Strafrecht'],gelderland,,0,nijmegen,2020,aug,feb,2018,20.0,0,0,['mdma'],,0
ECLI-NL-RBUTR-2007-BC0812,['Strafrecht'],utrecht,,0,,2007,dec,dec,2006,,0,0,"['hennep', 'mdma', 'aceton', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBROT-2022-9842,['Strafrecht'],rotterdam,,0,,2022,nov,may,2022,,0,0,"['cocaine', '2c-b', 'mdma', 'ketamine']",,0
ECLI-NL-RBUTR-2011-BV5230,['Strafrecht'],utrecht,,0,,2011,nov,jul,2010,,0,1,"['heroine', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBROT-2021-12335,['Strafrecht'],rotterdam,,0,,2021,dec,oct,2019,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBROT-2019-8229,['Strafrecht'],rotterdam,,0,,2019,oct,apr,2019,,0,0,"['hasjiesj', 'mdma', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBROT-2017-10354,['Strafrecht'],rotterdam,,0,,2017,jul,dec,2016,,0,0,"['pmk', 'methanol', 'mdma', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBGEL-2016-3348,['Strafrecht'],gelderland,,0,,2016,jun,jun,2016,,0,0,"['hasjiesj', 'hennep', 'xtc']",,0
ECLI-NL-RBDHA-2022-7667,['Strafrecht'],den haag,,0,,2022,jul,jan,2022,,0,0,"['amfetamines/metamfetamines', 'ketamine', 'hennep']",,0
ECLI-NL-RBGEL-2021-6998,['Strafrecht'],gelderland,,0,,2021,dec,jul,2020,,0,1,"['pmk', 'ethylacetaat', '2c-b', 'mdma', 'aceton', 'amfetamines/metamfetamines', 'xtc', 'ethylacetate', 'cocaine']",,0
ECLI-NL-RBOVE-2019-3242,['Strafrecht'],overijssel,,0,,2019,sep,jun,2015,,0,0,['cocaine'],,0
ECLI-NL-RBLIM-2017-6756,['Strafrecht'],limburg,,0,,2017,jul,may,2012,,0,1,"['diacetylmorfine', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'bmk', 'hasjiesj', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBMID-2003-AN8464,['Strafrecht'],middelburg,,0,,2003,nov,jan,2003,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2017-10356,['Strafrecht'],rotterdam,,0,,2017,jul,dec,2016,,0,0,"['pmk', 'methanol', 'mdma', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBARN-2011-BU4631,['Strafrecht'],arnhem,,0,,2011,nov,mar,2010,,0,0,['cocaine'],,0
ECLI-NL-OGHACMB-2020-319,['Strafrecht; Penitentiair strafrecht'],,,0,sint maarten,2020,dec,jun,2019,21.0,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2015-6183,['Strafrecht'],gelderland,,0,zevenaar,2015,sep,apr,2015,,0,0,"['amfetamines/metamfetamines', 'hennep', 'xtc']",,0
ECLI-NL-RBZUT-2012-BW7681,['Strafrecht'],zutphen,,0,,2012,jun,may,2012,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBMNE-2020-5643,['Strafrecht'],midden-nederland,,0,,2020,dec,jun,2018,,0,1,"['hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'ketamine']",,0
ECLI-NL-RBROT-2017-10364,['Strafrecht'],rotterdam,,0,,2017,dec,sep,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBDHA-2022-7461,['Strafrecht'],den haag,,0,,2022,jul,sep,2020,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'piperonylmethylketon']",,0
ECLI-NL-RBMNE-2020-5619,['Strafrecht'],midden-nederland,,0,,2020,dec,apr,2014,,0,1,"['hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBMNE-2020-5621,['Strafrecht'],midden-nederland,,0,,2020,dec,aug,2018,,0,1,"['hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBDHA-2022-7426,['Strafrecht'],den haag,,0,,2022,jul,sep,2020,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'piperonylmethylketon']",,0
ECLI-NL-RBMNE-2014-4798,['Strafrecht'],midden-nederland,,0,,2014,oct,sep,2014,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-GHSHE-2013-404,['Strafrecht'],maastricht,'s-hertogenbosch,1,,2013,feb,dec,2010,,0,0,"['lidocaïne', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBNNE-2016-5149,['Strafrecht'],noord-nederland,,0,,2016,oct,apr,2013,,0,0,"['cocaine', 'diacetylmorfine', 'heroine', 'hennep']",,0
ECLI-NL-GHSGR-2011-BU1302,['Strafrecht'],middelburg,'s-gravenhage,1,vlissingen,2011,oct,jun,2008,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBMAA-2011-BU7452,['Strafrecht'],maastricht,,0,,2011,dec,dec,2010,,0,0,"['lidocaïne', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBUTR-2012-BX2971,['Strafrecht'],utrecht,,0,,2012,feb,apr,2005,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBALK-2007-BA0820,['Strafrecht'],alkmaar,,0,,2007,mar,apr,2006,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBUTR-2011-BR2562,['Strafrecht'],utrecht,,0,,2011,may,feb,2011,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBROT-2021-12804,['Strafrecht'],rotterdam,,0,,2021,dec,jul,2019,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBUTR-2009-BL7416,['Strafrecht'],utrecht,,0,,2009,jul,jan,2008,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBROT-2021-12330,['Strafrecht'],rotterdam,,0,,2021,dec,may,2016,,0,1,"['mdma', 'amfetamines/metamfetamines', 'hennep', 'xtc']",,0
ECLI-NL-RBLIM-2013-3877,['Strafrecht'],limburg,,0,,2013,jun,jan,2013,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2019-8226,['Strafrecht'],amsterdam,,0,,2019,sep,nov,2018,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBALK-2007-BA0816,['Strafrecht'],alkmaar,,0,,2007,mar,apr,2006,21.0,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2021-3455,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2021,jul,dec,2018,22.0,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBDHA-2021-559,['Strafrecht'],den haag,,0,rijswijk,2021,jan,jul,2020,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHAMS-2020-1666,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2020,jun,oct,2017,22.0,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', '4-fa']",,0
ECLI-NL-RBROT-2019-10918,['Strafrecht'],rotterdam,,0,rotterdam,2019,dec,aug,2019,,0,0,"['hasjiesj', 'mdma', 'hennep']",,0
ECLI-NL-RBASS-2002-AF1854,['Strafrecht'],assen,,0,,2002,dec,nov,2001,,0,1,"['pmk', 'methanol', 'mdma', 'benzylmethylketon', 'tenamfetamine', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'piperonylmethylketon', 'xtc', 'cocaine']",,0
ECLI-NL-RBHAA-2009-BL1056,['Strafrecht'],haarlem,,0,,2009,sep,jan,2009,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2016-5151,['Strafrecht'],noord-nederland,,0,,2016,oct,apr,2013,,0,0,"['cocaine', 'diacetylmorfine', 'heroine', 'hennep']",,0
ECLI-NL-RBLIM-2017-6753,['Strafrecht'],limburg,,0,,2017,jul,feb,2013,,0,1,"['diacetylmorfine', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBAMS-2021-3457,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2021,jul,dec,2018,20.0,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBROT-2017-10225,['Strafrecht'],rotterdam,amsterdam.,1,,2017,dec,dec,2017,,0,0,"['heroine', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-PHR-2016-890,['Strafrecht'],omzeild,arnhem-leeuwarden,1,,2016,jun,feb,2013,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBOBR-2016-2235,['Strafrecht'],oost-brabant,,0,,2016,may,apr,2016,,0,0,"['ghb', 'pmk', 'methanol', 'mdma', 'bmk', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBMNE-2020-5645,['Strafrecht'],midden-nederland,,0,,2020,dec,jun,2013,,0,1,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBMNE-2013-CA1249,['Strafrecht'],midden-nederland,,0,utrecht,2013,may,feb,2013,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2003-AI0298,['Strafrecht'],rotterdam,,0,,2003,jul,apr,2003,,0,0,['hasjiesj'],,0
ECLI-NL-RBROT-2018-6609,['Strafrecht'],rotterdam,,0,,2018,jul,mar,2018,,0,0,['heroine'],,0
ECLI-NL-RBOBR-2022-3966,['Strafrecht'],oost-brabant,,0,,2022,sep,jul,2022,,0,0,"['mdma', 'bmk', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBROT-2020-5432,['Strafrecht'],rotterdam,,0,,2020,jun,feb,2020,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'aceton', 'methanol']",,0
ECLI-NL-GHSHE-2010-BM0974,['Strafrecht'],'s-hertogenbosch,'s-hertogenbosch,1,rosmalen,2010,apr,aug,2008,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBGEL-2019-5449,['Strafrecht'],gelderland,,0,,2019,nov,apr,2018,,0,0,"['ghb', 'mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'mdea']",,0
ECLI-NL-RBAMS-2021-3453,['Strafrecht'],amsterdam,,0,,2021,jul,dec,2018,19.0,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHAMS-2022-799,['Strafrecht'],noord-holland,amsterdam,1,,2022,mar,mar,2020,23.0,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-GHAMS-2011-BQ8109,['Strafrecht'],amsterdam,amsterdam,1,,2011,jan,oct,2008,,0,0,['cocaine'],,0
ECLI-NL-GHARL-2017-11540,['Strafrecht'],gelderland,,0,arnhem,2017,sep,mar,2015,,0,0,['cocaine'],,0
ECLI-NL-RBUTR-2011-BP9260,['Strafrecht'],utrecht,,0,,2011,mar,dec,2010,,0,0,"['ghb', 'hennep', 'mdma', 'hasjiesj', 'xtc']",,0
ECLI-NL-GHAMS-2008-BC5072,['Strafrecht'],haarlem,te,1,,2008,feb,sep,2007,,0,0,['cocaine'],,0
ECLI-NL-RBSHE-2012-BV7944,['Strafrecht'],'s-hertogenbosch,,0,,2012,mar,feb,2012,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBSHE-2010-BM6814,['Strafrecht'],'s-hertogenbosch,,0,,2010,jun,may,2010,,0,0,"['amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBAMS-2021-3456,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2021,jul,dec,2018,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNNE-2017-338,['Strafrecht'],noord-nederland,,0,,2017,feb,apr,2014,,0,0,"['ghb', 'gbl', 'mdma', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBOVE-2014-4047,['Strafrecht'],overijssel,,0,zaandam,2014,jun,feb,2014,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBROE-2012-BW3517,['Strafrecht'],roermond,,0,,2012,apr,jun,2011,,0,0,"['amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBZUT-2007-AZ7299,['Strafrecht'],zutphen,,0,,2007,jan,sep,2006,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-GHAMS-2013-33,['Strafrecht'],haarlem,amsterdam,1,,2013,jan,mar,2012,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2022-2980,['Strafrecht'],amsterdam,,0,amsterdam,2022,mar,aug,2021,23.0,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBZUT-2007-AZ7293,['Strafrecht'],zutphen,,0,,2007,jan,nov,2005,,0,0,"['cocaine', 'diacetylmorfine', 'heroine', 'hennep']",,0
ECLI-NL-RBAMS-2020-4809,['Strafrecht'],amsterdam,amsterdam,1,,2020,sep,oct,2019,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBROE-2012-BW1010,['Strafrecht'],roermond,,0,,2012,mar,jan,2007,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBMAA-2011-BU7453,['Strafrecht'],maastricht,,0,,2011,dec,dec,2010,,0,0,"['lidocaïne', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBROE-2012-BW8261,['Strafrecht'],roermond,,0,,2012,jun,jan,2005,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBAMS-2016-9038,['Strafrecht'],amsterdam,,0,amsterdam,2016,dec,dec,2015,,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'ketamine']",,0
ECLI-NL-RBROT-2018-901,['Strafrecht'],rotterdam,,0,schiedam,2018,jan,apr,2016,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-PHR-2017-436,['Strafrecht'],gedaan,arnhem-leeuwarden,1,,2017,apr,may,2006,,0,0,"['pmk', 'hennep', 'ethylacetaat', 'methanol', 'mdma', 'isosafrol', 'aceton', 'hasjiesj', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'cocaine', 'fenacetine', 'mdea']",,0
ECLI-NL-RBASS-2006-AZ0704,['Strafrecht'],assen,,0,,2006,oct,nov,2005,20.0,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBMNE-2019-5869,['Strafrecht'],midden-nederland,,0,,2019,dec,jan,2019,,0,0,"['cocaine', 'mdma', 'heroine', 'hennep']",,0
ECLI-NL-RBBRE-2005-AS5645,['Strafrecht'],breda,,0,,2005,feb,apr,2004,,0,0,"['pmk', 'methanol', 'mdma', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'piperonylmethylketon', 'xtc']",,0
ECLI-NL-RBNNE-2019-2815,['Strafrecht'],noord-nederland,,0,,2019,jun,mar,2018,,0,0,"['heroine', 'hennep', 'mdma', 'hasjiesj', 'methadon', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBGEL-2019-5155,['Strafrecht'],gelderland,,0,,2019,nov,jan,2014,23.0,0,0,"['cocaine', 'hasjiesj']",,0
ECLI-NL-RBROT-2023-48,['Strafrecht'],rotterdam,,0,,2023,jan,sep,2022,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBDHA-2022-7425,['Strafrecht'],den haag,,0,,2022,jul,sep,2020,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'piperonylmethylketon', 'cocaine']",,0
ECLI-NL-RBNNE-2014-6188,['Strafrecht'],noord-nederland,,0,,2014,dec,sep,2013,,0,0,"['cocaine', 'crack']",,0
ECLI-NL-RBDHA-2022-14059,['Strafrecht'],den haag,,0,,2022,dec,dec,2022,,0,0,"['cocaine', 'heroine', 'crack', 'hennep']",,0
ECLI-NL-RBMNE-2016-7751,['Strafrecht; Materieel strafrecht'],midden-nederland,,0,,2016,nov,jan,2014,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBMNE-2022-840,['Strafrecht'],midden-nederland,,0,hilversum,2022,mar,aug,2021,,0,0,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-RBDHA-2017-6513,['Strafrecht'],den haag,,0,,2017,jun,mar,2016,,0,0,"['ghb', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', '2cb', 'cocaine', 'ketamine']",,0
ECLI-NL-RBARN-2010-BM4036,['Strafrecht'],arnhem,,0,,2010,may,may,2007,,0,1,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBZUT-2007-BB4501,['Strafrecht'],zutphen,,0,,2007,sep,dec,2006,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-GHAMS-2011-BQ8112,['Strafrecht'],amsterdam,amsterdam,1,,2011,jan,oct,2008,,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2011-BQ4388,['Strafrecht'],'s-hertogenbosch,'s-hertogenbosch,1,,2011,may,dec,2009,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-GHDHA-2018-954,['Strafrecht'],rotterdam,den haag,1,,2018,apr,sep,2016,,0,0,"['pmk', 'methanol', 'isosafrol', 'mdma', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBHAA-2008-BC9447,['Strafrecht'],haarlem,,0,,2008,apr,mar,2008,,0,0,"['mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBZUT-2007-AZ7318,['Strafrecht'],zutphen,,0,,2007,jan,sep,2006,,0,0,"['cocaine', 'hasjiesj', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-OGEAA-2021-367,['Strafrecht'],,,0,,2021,jul,jul,2020,,0,1,['hennep'],,0
ECLI-NL-RBROT-2021-1367,['Strafrecht'],rotterdam,,0,rotterdam,2021,feb,nov,2020,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2020-5070,['Strafrecht'],amsterdam,,0,,2020,oct,jan,2018,22.0,0,1,"['hennep', 'mdma', 'crack', 'xtc', 'cocaine']",,0
ECLI-NL-RBHAA-2009-BH3433,['Strafrecht'],haarlem,,0,,2009,feb,oct,2008,,0,0,['cocaine'],,0
ECLI-NL-RBGRO-2011-BR4370,['Strafrecht'],groningen,,0,assen,2011,aug,feb,2011,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBZUT-2007-BB4499,['Strafrecht'],zutphen,,0,,2007,sep,dec,2006,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-GHAMS-2019-3280,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2019,sep,sep,2017,23.0,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBROT-2017-10368,['Strafrecht'],rotterdam,,0,rotterdam,2017,dec,dec,2015,,0,0,['heroine'],,0
ECLI-NL-RBALK-2010-BO7285,['Strafrecht'],alkmaar,,0,,2010,sep,apr,2010,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBZUT-2007-AZ7239,['Strafrecht'],zutphen,,0,,2007,jan,jan,2006,,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBMNE-2020-4161,['Strafrecht; Materieel strafrecht'],midden-nederland,,0,,2020,sep,oct,2019,23.0,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2021-3214,['Strafrecht'],noord-holland,amsterdam,1,,2021,oct,oct,2020,,0,0,"['cocaine', 'crack', 'heroine']",,0
ECLI-NL-RBROT-2021-2696,['Strafrecht'],rotterdam,,0,,2021,mar,jun,2020,,0,0,"['mdma', 'heroine', 'hennep']",,0
ECLI-NL-RBAMS-2022-4825,['Strafrecht'],amsterdam,,0,,2022,jun,oct,2019,,0,1,"['ghb', 'hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-GHAMS-2019-4887,['Strafrecht'],noord-holland,amsterdam,1,,2019,dec,sep,2015,19.0,0,0,"['cocaine', 'crack', 'heroine']",,0
ECLI-NL-RBZUT-2008-BC3665,['Strafrecht'],zutphen,,0,,2008,feb,dec,2006,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-RBALK-2006-AZ5733,['Strafrecht'],alkmaar,,0,,2006,dec,aug,2006,,0,0,"['cocaine', 'manitol', 'crack', 'hennep']",,0
ECLI-NL-RBGRO-2010-BN8758,['Strafrecht'],groningen,,0,groningen,2010,sep,jun,2010,,0,0,['hennep'],,0
ECLI-NL-RBZUT-2007-BB4493,['Strafrecht'],zutphen,,0,,2007,sep,dec,2006,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-RBUTR-2012-BY6121,['Strafrecht'],utrecht,,0,,2012,nov,jul,2011,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBMNE-2022-4093,['Strafrecht'],midden-nederland,,0,,2022,oct,jul,2021,,0,1,"['cocaine', 'heroine', 'hennep']",['Strafrecht'],1
ECLI-NL-GHARL-2020-5328,['Strafrecht'],noord-nederland,arnhem-leeuwarden,1,,2020,jul,jan,2018,,0,0,"['lidocaïne', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBLIM-2017-6714,['Strafrecht'],limburg,,0,,2017,jul,jan,2008,,0,1,"['diacetylmorfine', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBLIM-2017-6740,['Strafrecht'],limburg,,0,,2017,jul,jun,2008,,0,1,"['diacetylmorfine', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBNNE-2015-1095,['Strafrecht'],noord-nederland,,0,,2015,jan,aug,2014,,0,0,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-RBAMS-2020-6285,['Strafrecht'],amsterdam,amsterdam,1,,2020,dec,dec,2019,,0,0,"['mdma', 'crack', 'hasjiesj', 'xtc', 'cocaine']",,0
ECLI-NL-RBNNE-2019-2206,['Strafrecht'],noord-nederland,,0,,2019,apr,dec,2016,,0,0,"['diacetylmorfine', 'heroine', 'amfetamines/metamfetamines', 'methadon', 'cocaine']",,0
ECLI-NL-RBNNE-2019-2208,['Strafrecht'],noord-nederland,,0,,2019,apr,dec,2016,,0,0,"['diacetylmorfine', 'heroine', 'amfetamines/metamfetamines', 'methadon', 'cocaine']",,0
ECLI-NL-RBASS-2007-BA1099,['Strafrecht'],assen,,0,,2007,mar,jan,2006,,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2021-2248,['Strafrecht'],zeeland-west-brabant,,0,,2021,may,jan,2021,,0,0,"['ghb', 'heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', '4-mmc', 'xtc', '2cb', 'mdea']",,0
ECLI-NL-RBROT-2018-1076,['Strafrecht'],rotterdam,,0,utrecht,2018,feb,oct,2017,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBUTR-2010-BN8132,['Strafrecht'],utrecht,,0,,2010,aug,oct,2009,,0,0,['cocaine'],,0
ECLI-NL-RBUTR-2012-BW9481,['Strafrecht'],utrecht,,0,utrecht,2012,jun,mar,2012,,0,1,"['cocaine', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-GHARL-2019-6152,['Strafrecht'],gelderland,arnhem-leeuwarden,1,tilburg,2019,jul,aug,2017,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2021-4620,['Strafrecht'],noord-nederland,,0,,2021,oct,may,2019,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBDHA-2017-6512,['Strafrecht'],den haag,,0,,2017,jun,mar,2016,20.0,0,0,"['ghb', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', '2cb', 'cocaine', 'ketamine']",,0
ECLI-NL-RBUTR-2010-BN6251,['Strafrecht'],utrecht,,0,,2010,aug,may,2010,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNNE-2020-1286,['Strafrecht'],noord-nederland,,0,,2020,mar,dec,2015,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBROT-2019-6554,['Strafrecht'],rotterdam,,0,dordrecht,2019,jul,apr,2019,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBMNE-2020-539,['Strafrecht; Materieel strafrecht'],midden-nederland,,0,,2020,feb,dec,2018,18.0,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBUTR-2007-BC0846,['Strafrecht'],utrecht,,0,utrecht,2007,dec,aug,2007,,0,0,['hennep'],,0
ECLI-NL-RBZUT-2007-BB4495,['Strafrecht'],zutphen,,0,,2007,sep,dec,2006,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-RBAMS-2019-5305,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2019,jul,jan,2016,,0,0,"['cocaine', 'heroine', 'crack', 'xtc']",,0
ECLI-NL-RBALK-2006-AZ5740,['Strafrecht'],alkmaar,,0,,2006,dec,aug,2006,19.0,0,0,"['cocaine', 'manitol']",,0
ECLI-NL-RBROT-2019-6968,['Strafrecht'],rotterdam,,0,rotterdam,2019,aug,may,2019,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBAMS-2020-4515,['Strafrecht'],[plaats],,0,,2020,aug,jan,2013,,0,1,"['heroine', 'hennep', 'hasjiesj', 'cocaine', 'ketamine']",,0
ECLI-NL-RBAMS-2020-6077,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2020,dec,may,2018,,0,0,"['cocaine', 'mdma', 'xtc']",,0
